layer,head,score,baseline_logp_p0,baseline_logp_p1,baseline_logp_p2,ablated_logp_p0,delta_p0,ablated_logp_p1,delta_p1,ablated_logp_p2,delta_p2
26,19,0.000009,-8.244192,-3.356693,-3.107275,-8.244386,0.000194,-3.356399,-0.000294,-3.107404,0.000129
27,0,0.000250,-8.244192,-3.356693,-3.107275,-8.244774,0.000582,-3.356956,0.000262,-3.107183,-0.000093
27,1,0.000108,-8.244192,-3.356693,-3.107275,-8.244611,0.000419,-3.356529,-0.000164,-3.107344,0.000068
27,2,0.000008,-8.244192,-3.356693,-3.107275,-8.244233,0.000041,-3.356692,-0.000002,-3.107260,-0.000015
27,3,0.000664,-8.244192,-3.356693,-3.107275,-8.245863,0.001671,-3.357167,0.000474,-3.107124,-0.000151
27,4,-0.000297,-8.244192,-3.356693,-3.107275,-8.244009,-0.000183,-3.355900,-0.000793,-3.107361,0.000085
27,5,0.000387,-8.244192,-3.356693,-3.107275,-8.245384,0.001192,-3.356751,0.000058,-3.107186,-0.000090
27,6,0.001867,-8.244192,-3.356693,-3.107275,-8.247208,0.003016,-3.358311,0.001617,-3.108243,0.000968
27,7,-0.000188,-8.244192,-3.356693,-3.107275,-8.244002,-0.000190,-3.356280,-0.000414,-3.107315,0.000039
27,8,0.000209,-8.244192,-3.356693,-3.107275,-8.244622,0.000430,-3.356736,0.000043,-3.107429,0.000153
27,9,-0.000035,-8.244192,-3.356693,-3.107275,-8.244512,0.000319,-3.356277,-0.000417,-3.107268,-0.000007
27,10,0.000275,-8.244192,-3.356693,-3.107275,-8.244416,0.000224,-3.357200,0.000507,-3.107368,0.000093
27,11,0.000256,-8.244192,-3.356693,-3.107275,-8.245274,0.001081,-3.356589,-0.000104,-3.107066,-0.000210
27,12,-0.000103,-8.244192,-3.356693,-3.107275,-8.244635,0.000443,-3.355998,-0.000695,-3.107219,-0.000056
27,13,0.000339,-8.244192,-3.356693,-3.107275,-8.245110,0.000917,-3.356615,-0.000078,-3.107452,0.000177
27,14,0.000232,-8.244192,-3.356693,-3.107275,-8.244583,0.000391,-3.356833,0.000140,-3.107440,0.000165
27,15,0.000034,-8.244192,-3.356693,-3.107275,-8.244414,0.000222,-3.356464,-0.000229,-3.107385,0.000110
27,16,-0.000167,-8.244192,-3.356693,-3.107275,-8.243696,-0.000496,-3.356627,-0.000067,-3.107338,0.000062
27,17,0.000010,-8.244192,-3.356693,-3.107275,-8.243268,-0.000924,-3.357465,0.000771,-3.107459,0.000184
27,18,0.000052,-8.244192,-3.356693,-3.107275,-8.243967,-0.000225,-3.356766,0.000072,-3.107585,0.000310
27,19,-0.000018,-8.244192,-3.356693,-3.107275,-8.244598,0.000406,-3.356286,-0.000408,-3.107222,-0.000054
28,0,0.000248,-8.244192,-3.356693,-3.107275,-8.244555,0.000363,-3.357160,0.000467,-3.107191,-0.000085
28,1,-0.000038,-8.244192,-3.356693,-3.107275,-8.243956,-0.000237,-3.356700,0.000007,-3.107390,0.000115
28,2,0.000403,-8.244192,-3.356693,-3.107275,-8.244955,0.000763,-3.357090,0.000397,-3.107324,0.000049
28,3,0.000054,-8.244192,-3.356693,-3.107275,-8.244226,0.000033,-3.357137,0.000444,-3.106960,-0.000316
28,4,0.000380,-8.244192,-3.356693,-3.107275,-8.242992,-0.001200,-3.357109,0.000416,-3.109199,0.001923
28,5,0.000113,-8.244192,-3.356693,-3.107275,-8.244665,0.000473,-3.356443,-0.000250,-3.107391,0.000115
28,6,-0.000196,-8.244192,-3.356693,-3.107275,-8.244404,0.000212,-3.355917,-0.000776,-3.107252,-0.000023
28,7,0.000125,-8.244192,-3.356693,-3.107275,-8.244328,0.000136,-3.356958,0.000265,-3.107249,-0.000027
28,8,0.000115,-8.244192,-3.356693,-3.107275,-8.243909,-0.000283,-3.357227,0.000534,-3.107369,0.000093
28,9,-0.000020,-8.244192,-3.356693,-3.107275,-8.244114,-0.000078,-3.356636,-0.000057,-3.107350,0.000075
28,10,0.000161,-8.244192,-3.356693,-3.107275,-8.244437,0.000245,-3.357016,0.000322,-3.107192,-0.000084
28,11,-0.000035,-8.244192,-3.356693,-3.107275,-8.243718,-0.000474,-3.357158,0.000465,-3.107180,-0.000095
28,12,-0.000012,-8.244192,-3.356693,-3.107275,-8.243986,-0.000206,-3.356791,0.000098,-3.107349,0.000074
28,13,0.000075,-8.244192,-3.356693,-3.107275,-8.244263,0.000071,-3.356961,0.000268,-3.107161,-0.000114
28,14,0.000231,-8.244192,-3.356693,-3.107275,-8.244680,0.000488,-3.356671,-0.000022,-3.107502,0.000226
28,15,0.000876,-8.244192,-3.356693,-3.107275,-8.245284,0.001092,-3.358163,0.001470,-3.107342,0.000067
28,16,0.000178,-8.244192,-3.356693,-3.107275,-8.244304,0.000112,-3.357263,0.000569,-3.107129,-0.000147
28,17,0.000272,-8.244192,-3.356693,-3.107275,-8.244188,-0.000004,-3.357332,0.000639,-3.107455,0.000180
28,18,0.000162,-8.244192,-3.356693,-3.107275,-8.244237,0.000045,-3.357279,0.000586,-3.107130,-0.000145
28,19,0.000170,-8.244192,-3.356693,-3.107275,-8.244032,-0.000160,-3.357367,0.000673,-3.107271,-0.000004
29,0,0.000503,-8.244192,-3.356693,-3.107275,-8.244001,-0.000191,-3.358337,0.001643,-3.107330,0.000055
29,1,0.000795,-8.244192,-3.356693,-3.107275,-8.245914,0.001722,-3.357291,0.000597,-3.107341,0.000066
29,2,0.000138,-8.244192,-3.356693,-3.107275,-8.244359,0.000167,-3.356945,0.000251,-3.107271,-0.000005
29,3,-0.000424,-8.244192,-3.356693,-3.107275,-8.243244,-0.000948,-3.356786,0.000093,-3.106858,-0.000418
29,4,0.000118,-8.244192,-3.356693,-3.107275,-8.244239,0.000047,-3.357024,0.000330,-3.107252,-0.000023
29,5,0.001159,-8.244192,-3.356693,-3.107275,-8.246405,0.002213,-3.357838,0.001145,-3.107397,0.000121
29,6,0.000375,-8.244192,-3.356693,-3.107275,-8.244287,0.000095,-3.357734,0.001041,-3.107265,-0.000010
29,7,0.000189,-8.244192,-3.356693,-3.107275,-8.244103,-0.000089,-3.357270,0.000576,-3.107354,0.000079
29,8,0.000085,-8.244192,-3.356693,-3.107275,-8.244166,-0.000026,-3.356941,0.000248,-3.107309,0.000034
29,9,0.000554,-8.244192,-3.356693,-3.107275,-8.244638,0.000446,-3.357546,0.000853,-3.107638,0.000362
29,10,0.000035,-8.244192,-3.356693,-3.107275,-8.244411,0.000219,-3.356564,-0.000129,-3.107291,0.000015
29,11,0.000291,-8.244192,-3.356693,-3.107275,-8.244647,0.000455,-3.357055,0.000362,-3.107331,0.000055
29,12,0.000029,-8.244192,-3.356693,-3.107275,-8.244639,0.000447,-3.356362,-0.000332,-3.107245,-0.000030
29,13,0.001034,-8.244192,-3.356693,-3.107275,-8.246741,0.002549,-3.357309,0.000616,-3.107212,-0.000063
29,14,0.000125,-8.244192,-3.356693,-3.107275,-8.244059,-0.000134,-3.357152,0.000458,-3.107326,0.000051
29,15,0.000087,-8.244192,-3.356693,-3.107275,-8.244487,0.000295,-3.356690,-0.000003,-3.107243,-0.000032
29,16,0.000148,-8.244192,-3.356693,-3.107275,-8.244320,0.000128,-3.357074,0.000381,-3.107212,-0.000064
29,17,0.000067,-8.244192,-3.356693,-3.107275,-8.244024,-0.000168,-3.356940,0.000246,-3.107398,0.000123
29,18,0.000224,-8.244192,-3.356693,-3.107275,-8.244271,0.000079,-3.357258,0.000564,-3.107303,0.000027
29,19,0.000227,-8.244192,-3.356693,-3.107275,-8.244388,0.000196,-3.357018,0.000325,-3.107435,0.000160
30,0,-0.000346,-8.244192,-3.356693,-3.107275,-8.242920,-0.001272,-3.356640,-0.000053,-3.107562,0.000286
30,1,-0.000020,-8.244192,-3.356693,-3.107275,-8.243989,-0.000203,-3.356779,0.000086,-3.107333,0.000057
30,2,0.000399,-8.244192,-3.356693,-3.107275,-8.244439,0.000247,-3.357640,0.000947,-3.107280,0.000004
30,3,0.000043,-8.244192,-3.356693,-3.107275,-8.244117,-0.000075,-3.356828,0.000135,-3.107346,0.000070
30,4,-0.000120,-8.244192,-3.356693,-3.107275,-8.243785,-0.000407,-3.356733,0.000040,-3.107283,0.000008
30,5,0.000204,-8.244192,-3.356693,-3.107275,-8.244114,-0.000078,-3.357281,0.000587,-3.107377,0.000102
30,6,0.000087,-8.244192,-3.356693,-3.107275,-8.244227,0.000035,-3.356922,0.000228,-3.107274,-0.000002
30,7,0.000051,-8.244192,-3.356693,-3.107275,-8.243968,-0.000224,-3.356884,0.000191,-3.107463,0.000188
30,8,-0.000061,-8.244192,-3.356693,-3.107275,-8.243982,-0.000210,-3.356673,-0.000020,-3.107322,0.000047
30,9,-0.000192,-8.244192,-3.356693,-3.107275,-8.243862,-0.000330,-3.356460,-0.000233,-3.107262,-0.000014
30,10,0.000370,-8.244192,-3.356693,-3.107275,-8.244102,-0.000091,-3.357602,0.000909,-3.107567,0.000292
30,11,-0.000032,-8.244192,-3.356693,-3.107275,-8.244017,-0.000175,-3.356630,-0.000064,-3.107419,0.000144
30,12,0.000117,-8.244192,-3.356693,-3.107275,-8.244338,0.000146,-3.356746,0.000053,-3.107427,0.000152
30,13,-0.000202,-8.244192,-3.356693,-3.107275,-8.243328,-0.000864,-3.357078,0.000385,-3.107150,-0.000126
30,14,0.000037,-8.244192,-3.356693,-3.107275,-8.244131,-0.000061,-3.356866,0.000173,-3.107274,-0.000001
30,15,0.000142,-8.244192,-3.356693,-3.107275,-8.243891,-0.000301,-3.357344,0.000650,-3.107354,0.000078
30,16,-0.000102,-8.244192,-3.356693,-3.107275,-8.243899,-0.000293,-3.356736,0.000043,-3.107219,-0.000057
30,17,0.000229,-8.244192,-3.356693,-3.107275,-8.244541,0.000349,-3.356895,0.000202,-3.107411,0.000135
30,18,-0.000031,-8.244192,-3.356693,-3.107275,-8.244309,0.000117,-3.356444,-0.000250,-3.107315,0.000039
30,19,0.000348,-8.244192,-3.356693,-3.107275,-8.245968,0.001776,-3.356019,-0.000674,-3.107219,-0.000057
31,0,-0.000465,-8.244192,-3.356693,-3.107275,-8.242742,-0.001451,-3.357190,0.000497,-3.106833,-0.000443
31,1,0.000428,-8.244192,-3.356693,-3.107275,-8.244713,0.000521,-3.357444,0.000751,-3.107290,0.000014
31,2,-0.000198,-8.244192,-3.356693,-3.107275,-8.243748,-0.000444,-3.356572,-0.000122,-3.107247,-0.000028
31,3,0.000227,-8.244192,-3.356693,-3.107275,-8.244756,0.000564,-3.357028,0.000335,-3.107059,-0.000216
31,4,0.001045,-8.244192,-3.356693,-3.107275,-8.246195,0.002003,-3.357680,0.000986,-3.107423,0.000147
31,5,0.000095,-8.244192,-3.356693,-3.107275,-8.244140,-0.000052,-3.356956,0.000263,-3.107350,0.000074
31,6,0.000264,-8.244192,-3.356693,-3.107275,-8.245267,0.001075,-3.356516,-0.000177,-3.107170,-0.000105
31,7,0.000645,-8.244192,-3.356693,-3.107275,-8.244439,0.000247,-3.358977,0.002284,-3.106681,-0.000594
31,8,0.000407,-8.244192,-3.356693,-3.107275,-8.245262,0.001070,-3.356980,0.000287,-3.107140,-0.000136
31,9,-0.000017,-8.244192,-3.356693,-3.107275,-8.243285,-0.000907,-3.357373,0.000680,-3.107451,0.000175
31,10,0.001688,-8.244192,-3.356693,-3.107275,-8.247032,0.002840,-3.358729,0.002035,-3.107465,0.000189
31,11,0.000356,-8.244192,-3.356693,-3.107275,-8.244747,0.000555,-3.358270,0.001577,-3.106210,-0.001065
31,12,0.000823,-8.244192,-3.356693,-3.107275,-8.244750,0.000558,-3.358153,0.001460,-3.107728,0.000453
31,13,0.000484,-8.244192,-3.356693,-3.107275,-8.243828,-0.000364,-3.357336,0.000643,-3.108449,0.001173
31,14,-0.000209,-8.244192,-3.356693,-3.107275,-8.244354,0.000162,-3.356103,-0.000590,-3.107075,-0.000200
31,15,0.000534,-8.244192,-3.356693,-3.107275,-8.245607,0.001415,-3.357053,0.000360,-3.107101,-0.000175
31,16,-0.000110,-8.244192,-3.356693,-3.107275,-8.244112,-0.000080,-3.356777,0.000084,-3.106942,-0.000333
31,17,0.000487,-8.244192,-3.356693,-3.107275,-8.244824,0.000632,-3.357068,0.000375,-3.107729,0.000453
31,18,0.000781,-8.244192,-3.356693,-3.107275,-8.244568,0.000376,-3.357160,0.000466,-3.108776,0.001500
31,19,0.000251,-8.244192,-3.356693,-3.107275,-8.243979,-0.000213,-3.357556,0.000862,-3.107378,0.000103
32,0,0.001335,-8.244192,-3.356693,-3.107275,-8.244562,0.000370,-3.360236,0.003543,-3.107368,0.000093
32,1,0.000241,-8.244192,-3.356693,-3.107275,-8.243797,-0.000395,-3.358319,0.001626,-3.106766,-0.000509
32,2,-0.000121,-8.244192,-3.356693,-3.107275,-8.243730,-0.000463,-3.356493,-0.000201,-3.107575,0.000299
32,3,-0.001420,-8.244192,-3.356693,-3.107275,-8.243077,-0.001115,-3.353499,-0.003194,-3.107325,0.000050
32,4,0.000750,-8.244192,-3.356693,-3.107275,-8.244831,0.000639,-3.358583,0.001889,-3.106997,-0.000278
32,5,0.000615,-8.244192,-3.356693,-3.107275,-8.241463,-0.002729,-3.360306,0.003612,-3.108238,0.000963
32,6,-0.000343,-8.244192,-3.356693,-3.107275,-8.244448,0.000256,-3.354740,-0.001953,-3.107944,0.000669
32,7,0.000323,-8.244192,-3.356693,-3.107275,-8.244650,0.000458,-3.358003,0.001310,-3.106476,-0.000800
32,8,-0.000648,-8.244192,-3.356693,-3.107275,-8.241584,-0.002608,-3.358797,0.002103,-3.105836,-0.001439
32,9,0.001407,-8.244192,-3.356693,-3.107275,-8.245147,0.000955,-3.359601,0.002908,-3.107635,0.000359
32,10,-0.001144,-8.244192,-3.356693,-3.107275,-8.239980,-0.004212,-3.356989,0.000295,-3.107761,0.000485
32,11,0.001540,-8.244192,-3.356693,-3.107275,-8.248351,0.004159,-3.357193,0.000500,-3.107238,-0.000038
32,12,0.001659,-8.244192,-3.356693,-3.107275,-8.242959,-0.001233,-3.362325,0.005631,-3.107854,0.000579
32,13,0.000719,-8.244192,-3.356693,-3.107275,-8.243277,-0.000916,-3.360465,0.003772,-3.106576,-0.000700
32,14,-0.000508,-8.244192,-3.356693,-3.107275,-8.239943,-0.004250,-3.358220,0.001527,-3.108474,0.001199
32,15,0.000525,-8.244192,-3.356693,-3.107275,-8.243204,-0.000988,-3.358518,0.001825,-3.108013,0.000737
32,16,0.002976,-8.244192,-3.356693,-3.107275,-8.251388,0.007195,-3.358211,0.001518,-3.107490,0.000214
32,17,-0.000509,-8.244192,-3.356693,-3.107275,-8.240828,-0.003365,-3.357403,0.000710,-3.108404,0.001129
32,18,-0.000052,-8.244192,-3.356693,-3.107275,-8.243259,-0.000933,-3.357449,0.000755,-3.107298,0.000023
32,19,-0.000520,-8.244192,-3.356693,-3.107275,-8.242949,-0.001243,-3.356319,-0.000374,-3.107334,0.000058
33,0,0.000220,-8.244192,-3.356693,-3.107275,-8.244834,0.000642,-3.356861,0.000168,-3.107126,-0.000150
33,1,-0.000043,-8.244192,-3.356693,-3.107275,-8.243159,-0.001033,-3.357558,0.000865,-3.107315,0.000040
33,2,0.000395,-8.244192,-3.356693,-3.107275,-8.244625,0.000433,-3.357612,0.000919,-3.107107,-0.000168
33,3,0.000225,-8.244192,-3.356693,-3.107275,-8.244862,0.000669,-3.356874,0.000180,-3.107100,-0.000176
33,4,-0.000480,-8.244192,-3.356693,-3.107275,-8.243007,-0.001185,-3.356307,-0.000386,-3.107408,0.000132
33,5,0.000237,-8.244192,-3.356693,-3.107275,-8.244946,0.000753,-3.356590,-0.000104,-3.107336,0.000060
33,6,-0.000026,-8.244192,-3.356693,-3.107275,-8.243038,-0.001154,-3.357120,0.000427,-3.107924,0.000649
33,7,0.000002,-8.244192,-3.356693,-3.107275,-8.244154,-0.000038,-3.357275,0.000582,-3.106738,-0.000537
33,8,-0.000031,-8.244192,-3.356693,-3.107275,-8.243673,-0.000519,-3.357159,0.000466,-3.107235,-0.000041
33,9,0.000346,-8.244192,-3.356693,-3.107275,-8.244768,0.000576,-3.357050,0.000357,-3.107381,0.000106
33,10,-0.000026,-8.244192,-3.356693,-3.107275,-8.244276,0.000084,-3.356489,-0.000205,-3.107319,0.000044
33,11,-0.000321,-8.244192,-3.356693,-3.107275,-8.242950,-0.001242,-3.357005,0.000312,-3.107242,-0.000033
33,12,0.000018,-8.244192,-3.356693,-3.107275,-8.243506,-0.000686,-3.357329,0.000635,-3.107381,0.000106
33,13,0.000889,-8.244192,-3.356693,-3.107275,-8.246049,0.001857,-3.356889,0.000196,-3.107889,0.000613
33,14,0.000508,-8.244192,-3.356693,-3.107275,-8.244113,-0.000079,-3.357260,0.000566,-3.108313,0.001037
33,15,-0.002300,-8.244192,-3.356693,-3.107275,-8.241077,-0.003115,-3.355639,-0.001055,-3.104546,-0.002730
33,16,0.000636,-8.244192,-3.356693,-3.107275,-8.245647,0.001455,-3.356962,0.000269,-3.107459,0.000183
33,17,0.000336,-8.244192,-3.356693,-3.107275,-8.244398,0.000206,-3.356953,0.000260,-3.107819,0.000544
33,18,-0.000965,-8.244192,-3.356693,-3.107275,-8.242355,-0.001837,-3.356908,0.000215,-3.106003,-0.001273
33,19,-0.000754,-8.244192,-3.356693,-3.107275,-8.242142,-0.002050,-3.356790,0.000097,-3.106966,-0.000309
34,0,-0.000007,-8.244192,-3.356693,-3.107275,-8.244690,0.000498,-3.356807,0.000113,-3.106643,-0.000633
34,1,0.000487,-8.244192,-3.356693,-3.107275,-8.245727,0.001534,-3.357192,0.000499,-3.106703,-0.000573
34,2,0.000668,-8.244192,-3.356693,-3.107275,-8.245898,0.001706,-3.357295,0.000602,-3.106973,-0.000303
34,3,0.001839,-8.244192,-3.356693,-3.107275,-8.244649,0.000457,-3.361638,0.004945,-3.107391,0.000115
34,4,0.000137,-8.244192,-3.356693,-3.107275,-8.245286,0.001094,-3.357266,0.000573,-3.106019,-0.001256
34,5,0.002733,-8.244192,-3.356693,-3.107275,-8.250160,0.005968,-3.358793,0.002100,-3.107406,0.000131
34,6,0.000233,-8.244192,-3.356693,-3.107275,-8.244626,0.000434,-3.357138,0.000445,-3.107094,-0.000181
34,7,0.002155,-8.244192,-3.356693,-3.107275,-8.248252,0.004060,-3.357977,0.001284,-3.108398,0.001123
34,8,0.000618,-8.244192,-3.356693,-3.107275,-8.245535,0.001343,-3.357933,0.001240,-3.106547,-0.000728
34,9,-0.000480,-8.244192,-3.356693,-3.107275,-8.244742,0.000550,-3.357164,0.000471,-3.104814,-0.002462
34,10,0.000122,-8.244192,-3.356693,-3.107275,-8.244535,0.000343,-3.357510,0.000817,-3.106481,-0.000795
34,11,0.000475,-8.244192,-3.356693,-3.107275,-8.245110,0.000917,-3.357424,0.000731,-3.107053,-0.000222
34,12,0.000242,-8.244192,-3.356693,-3.107275,-8.244637,0.000444,-3.357039,0.000346,-3.107210,-0.000066
34,13,-0.000308,-8.244192,-3.356693,-3.107275,-8.244322,0.000130,-3.356659,-0.000034,-3.106256,-0.001020
34,14,0.001125,-8.244192,-3.356693,-3.107275,-8.247708,0.003516,-3.357272,0.000579,-3.106556,-0.000719
34,15,0.000353,-8.244192,-3.356693,-3.107275,-8.244179,-0.000013,-3.357844,0.001151,-3.107198,-0.000078
34,16,-0.000136,-8.244192,-3.356693,-3.107275,-8.243736,-0.000456,-3.357059,0.000366,-3.106957,-0.000319
34,17,0.000410,-8.244192,-3.356693,-3.107275,-8.244790,0.000598,-3.357239,0.000546,-3.107361,0.000086
34,18,0.001309,-8.244192,-3.356693,-3.107275,-8.247448,0.003256,-3.358308,0.001614,-3.106333,-0.000942
34,19,0.000477,-8.244192,-3.356693,-3.107275,-8.245805,0.001613,-3.357158,0.000465,-3.106629,-0.000647
35,0,-0.000683,-8.244192,-3.356693,-3.107275,-8.247189,0.002996,-3.353469,-0.003224,-3.105454,-0.001822
35,1,0.000396,-8.244192,-3.356693,-3.107275,-8.247562,0.003370,-3.354868,-0.001825,-3.106919,-0.000357
35,2,-0.001390,-8.244192,-3.356693,-3.107275,-8.241694,-0.002498,-3.356285,-0.000408,-3.106011,-0.001265
35,3,-0.002075,-8.244192,-3.356693,-3.107275,-8.247805,0.003613,-3.354085,-0.002608,-3.100047,-0.007228
35,4,0.000091,-8.244192,-3.356693,-3.107275,-8.248712,0.004519,-3.356950,0.000257,-3.102771,-0.004505
35,5,0.001507,-8.244192,-3.356693,-3.107275,-8.250647,0.006454,-3.356870,0.000177,-3.105165,-0.002110
35,6,0.001365,-8.244192,-3.356693,-3.107275,-8.248290,0.004098,-3.360368,0.003675,-3.103597,-0.003678
35,7,-0.000559,-8.244192,-3.356693,-3.107275,-8.244644,0.000452,-3.355080,-0.001614,-3.106761,-0.000515
35,8,0.002431,-8.244192,-3.356693,-3.107275,-8.251923,0.007730,-3.359129,0.002436,-3.104402,-0.002873
35,9,-0.000087,-8.244192,-3.356693,-3.107275,-8.243076,-0.001116,-3.357108,0.000415,-3.107715,0.000440
35,10,0.000208,-8.244192,-3.356693,-3.107275,-8.246788,0.002596,-3.356313,-0.000381,-3.105685,-0.001590
35,11,-0.000033,-8.244192,-3.356693,-3.107275,-8.246939,0.002747,-3.355903,-0.000790,-3.105221,-0.002054
35,12,-0.000527,-8.244192,-3.356693,-3.107275,-8.243092,-0.001101,-3.354758,-0.001935,-3.108729,0.001454
35,13,-0.001507,-8.244192,-3.356693,-3.107275,-8.238166,-0.006026,-3.358542,0.001848,-3.106932,-0.000343
35,14,0.000472,-8.244192,-3.356693,-3.107275,-8.243903,-0.000289,-3.357821,0.001128,-3.107854,0.000578
35,15,0.003057,-8.244192,-3.356693,-3.107275,-8.249784,0.005591,-3.363192,0.006499,-3.104358,-0.002918
35,16,-0.001284,-8.244192,-3.356693,-3.107275,-8.242054,-0.002138,-3.359419,0.002726,-3.102835,-0.004441
35,17,-0.000017,-8.244192,-3.356693,-3.107275,-8.247763,0.003571,-3.356408,-0.000285,-3.103939,-0.003336
35,18,0.001420,-8.244192,-3.356693,-3.107275,-8.246286,0.002094,-3.356636,-0.000058,-3.109499,0.002223
35,19,0.000083,-8.244192,-3.356693,-3.107275,-8.244314,0.000122,-3.356229,-0.000464,-3.107866,0.000590
